TestSimpleOnly.pos.x [m],TestSimpleOnly.vel.x [m/s],TestSimpleOnly.accel.x [m/s^2],TestSimpleOnly.net_force.x [N],TestSimpleOnly.pos.y [m],TestSimpleOnly.vel.y [m/s],TestSimpleOnly.accel.y [m/s^2],TestSimpleOnly.net_force.y [N],TestSimpleOnly.mass [kg],TestSimpleOnly.theta [rad],TestSimpleOnly.theta_dot [rad/s],TestSimpleOnly.theta_ddot [rad/s^2],TestSimpleOnly.net_moment [N*m],TestSimpleOnly.inertia [kg*m^2],TestSimple.force.x [N],TestSimple.force.y [N],TestSimple.moment [N*m],TestBodySimpleOnly.pos.x [m],TestBodySimpleOnly.vel.x [m/s],TestBodySimpleOnly.accel.x [m/s^2],TestBodySimpleOnly.net_force.x [N],TestBodySimpleOnly.pos.y [m],TestBodySimpleOnly.vel.y [m/s],TestBodySimpleOnly.accel.y [m/s^2],TestBodySimpleOnly.net_force.y [N],TestBodySimpleOnly.mass [kg],TestBodySimpleOnly.theta [rad],TestBodySimpleOnly.theta_dot [rad/s],TestBodySimpleOnly.theta_ddot [rad/s^2],TestBodySimpleOnly.net_moment [N*m],TestBodySimpleOnly.inertia [kg*m^2],TestSimple2.force.x [N],TestSimple2.force.y [N],TestSimple2.moment [N*m],TestBodySimple.loc_cg.i [m],TestBodySimple.loc_cg.j [m],TestBodySimple.body_force.i [N],TestBodySimple.body_force.j [N],TestBodySimple.global_force.x [N],TestBodySimple.global_force.y [N],TestBodySimple.moment [N*m],sim.steps [-],sim.dt [s],sim.time [s]
0.00068450,0.03700000,1.00000000,1.00000000,0.00068450,0.03700000,1.00000000,1.00000000,1.00000000,0.00068450,0.03700000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00068450,0.03700000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,36.00000000,0.00100000,0.03600000
0.00072200,0.03800000,1.00000000,1.00000000,0.00072200,0.03800000,1.00000000,1.00000000,1.00000000,0.00072200,0.03800000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00072200,0.03800000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,37.00000000,0.00100000,0.03700000
0.00076050,0.03900000,1.00000000,1.00000000,0.00076050,0.03900000,1.00000000,1.00000000,1.00000000,0.00076050,0.03900000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00076050,0.03900000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,38.00000000,0.00100000,0.03800000
0.00080000,0.04000000,1.00000000,1.00000000,0.00080000,0.04000000,1.00000000,1.00000000,1.00000000,0.00080000,0.04000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00080000,0.04000000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,39.00000000,0.00100000,0.03900000
0.00084050,0.04100000,1.00000000,1.00000000,0.00084050,0.04100000,1.00000000,1.00000000,1.00000000,0.00084050,0.04100000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00084050,0.04100000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,40.00000000,0.00100000,0.04000000
0.00088200,0.04200000,1.00000000,1.00000000,0.00088200,0.04200000,1.00000000,1.00000000,1.00000000,0.00088200,0.04200000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00088200,0.04200000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,41.00000000,0.00100000,0.04100000
0.00092450,0.04300000,1.00000000,1.00000000,0.00092450,0.04300000,1.00000000,1.00000000,1.00000000,0.00092450,0.04300000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00092450,0.04300000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,42.00000000,0.00100000,0.04200000
0.00096800,0.04400000,1.00000000,1.00000000,0.00096800,0.04400000,1.00000000,1.00000000,1.00000000,0.00096800,0.04400000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00096800,0.04400000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,43.00000000,0.00100000,0.04300000
0.00101250,0.04500000,1.00000000,1.00000000,0.00101250,0.04500000,1.00000000,1.00000000,1.00000000,0.00101250,0.04500000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00101250,0.04500000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,44.00000000,0.00100000,0.04400000
0.00105800,0.04600000,1.00000000,1.00000000,0.00105800,0.04600000,1.00000000,1.00000000,1.00000000,0.00105800,0.04600000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00105800,0.04600000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,45.00000000,0.00100000,0.04500000
0.00110450,0.04700000,1.00000000,1.00000000,0.00110450,0.04700000,1.00000000,1.00000000,1.00000000,0.00110450,0.04700000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00110450,0.04700000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,46.00000000,0.00100000,0.04600000
0.00115200,0.04800000,1.00000000,1.00000000,0.00115200,0.04800000,1.00000000,1.00000000,1.00000000,0.00115200,0.04800000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00115200,0.04800000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,47.00000000,0.00100000,0.04700000
0.00120050,0.04900000,1.00000000,1.00000000,0.00120050,0.04900000,1.00000000,1.00000000,1.00000000,0.00120050,0.04900000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00120050,0.04900000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,48.00000000,0.00100000,0.04800000
0.00125000,0.05000000,1.00000000,1.00000000,0.00125000,0.05000000,1.00000000,1.00000000,1.00000000,0.00125000,0.05000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00125000,0.05000000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,49.00000000,0.00100000,0.04900000
0.00130050,0.05100000,1.00000000,1.00000000,0.00130050,0.05100000,1.00000000,1.00000000,1.00000000,0.00130050,0.05100000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00130050,0.05100000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,50.00000000,0.00100000,0.05000000
0.00135200,0.05200000,1.00000000,1.00000000,0.00135200,0.05200000,1.00000000,1.00000000,1.00000000,0.00135200,0.05200000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00135200,0.05200000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,51.00000000,0.00100000,0.05100000
0.00140450,0.05300000,1.00000000,1.00000000,0.00140450,0.05300000,1.00000000,1.00000000,1.00000000,0.00140450,0.05300000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00140450,0.05300000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,52.00000000,0.00100000,0.05200000
0.00145800,0.05400000,1.00000000,1.00000000,0.00145800,0.05400000,1.00000000,1.00000000,1.00000000,0.00145800,0.05400000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00145800,0.05400000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,53.00000000,0.00100000,0.05300000
0.00151250,0.05500000,1.00000000,1.00000000,0.00151250,0.05500000,1.00000000,1.00000000,1.00000000,0.00151250,0.05500000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00151250,0.05500000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,54.00000000,0.00100000,0.05400000
0.00156800,0.05600000,1.00000000,1.00000000,0.00156800,0.05600000,1.00000000,1.00000000,1.00000000,0.00156800,0.05600000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00156800,0.05600000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,55.00000000,0.00100000,0.05500000
0.00162450,0.05700000,1.00000000,1.00000000,0.00162450,0.05700000,1.00000000,1.00000000,1.00000000,0.00162450,0.05700000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00162450,0.05700000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,56.00000000,0.00100000,0.05600000
0.00168200,0.05800000,1.00000000,1.00000000,0.00168200,0.05800000,1.00000000,1.00000000,1.00000000,0.00168200,0.05800000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00168200,0.05800000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,57.00000000,0.00100000,0.05700000
0.00174050,0.05900000,1.00000000,1.00000000,0.00174050,0.05900000,1.00000000,1.00000000,1.00000000,0.00174050,0.05900000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00174050,0.05900000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,58.00000000,0.00100000,0.05800000
0.00180000,0.06000000,1.00000000,1.00000000,0.00180000,0.06000000,1.00000000,1.00000000,1.00000000,0.00180000,0.06000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00180000,0.06000000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,59.00000000,0.00100000,0.05900000
0.00186050,0.06100000,1.00000000,1.00000000,0.00186050,0.06100000,1.00000000,1.00000000,1.00000000,0.00186050,0.06100000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00186050,0.06100000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,60.00000000,0.00100000,0.06000000
0.00192200,0.06200000,1.00000000,1.00000000,0.00192200,0.06200000,1.00000000,1.00000000,1.00000000,0.00192200,0.06200000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00192200,0.06200000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,61.00000000,0.00100000,0.06100000
0.00198450,0.06300000,1.00000000,1.00000000,0.00198450,0.06300000,1.00000000,1.00000000,1.00000000,0.00198450,0.06300000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00198450,0.06300000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,62.00000000,0.00100000,0.06200000
0.00204800,0.06400000,1.00000000,1.00000000,0.00204800,0.06400000,1.00000000,1.00000000,1.00000000,0.00204800,0.06400000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00204800,0.06400000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,63.00000000,0.00100000,0.06300000
0.00211250,0.06500000,1.00000000,1.00000000,0.00211250,0.06500000,1.00000000,1.00000000,1.00000000,0.00211250,0.06500000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00211250,0.06500000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,64.00000000,0.00100000,0.06400000
0.00217800,0.06600000,1.00000000,1.00000000,0.00217800,0.06600000,1.00000000,1.00000000,1.00000000,0.00217800,0.06600000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00217800,0.06600000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,65.00000000,0.00100000,0.06500000
0.00224450,0.06700000,1.00000000,1.00000000,0.00224450,0.06700000,1.00000000,1.00000000,1.00000000,0.00224450,0.06700000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00224450,0.06700000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,66.00000000,0.00100000,0.06600000
0.00231200,0.06800000,1.00000000,1.00000000,0.00231200,0.06800000,1.00000000,1.00000000,1.00000000,0.00231200,0.06800000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00231200,0.06800000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,67.00000000,0.00100000,0.06700000
0.00238050,0.06900000,1.00000000,1.00000000,0.00238050,0.06900000,1.00000000,1.00000000,1.00000000,0.00238050,0.06900000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00238050,0.06900000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,68.00000000,0.00100000,0.06800000
0.00245000,0.07000000,1.00000000,1.00000000,0.00245000,0.07000000,1.00000000,1.00000000,1.00000000,0.00245000,0.07000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00245000,0.07000000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,69.00000000,0.00100000,0.06900000
0.00252050,0.07100000,1.00000000,1.00000000,0.00252050,0.07100000,1.00000000,1.00000000,1.00000000,0.00252050,0.07100000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00252050,0.07100000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,70.00000000,0.00100000,0.07000000
0.00259200,0.07200000,1.00000000,1.00000000,0.00259200,0.07200000,1.00000000,1.00000000,1.00000000,0.00259200,0.07200000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00259200,0.07200000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,71.00000000,0.00100000,0.07100000
0.00266450,0.07300000,1.00000000,1.00000000,0.00266450,0.07300000,1.00000000,1.00000000,1.00000000,0.00266450,0.07300000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00266450,0.07300000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,72.00000000,0.00100000,0.07200000
0.00273800,0.07400000,1.00000000,1.00000000,0.00273800,0.07400000,1.00000000,1.00000000,1.00000000,0.00273800,0.07400000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00273800,0.07400000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,73.00000000,0.00100000,0.07300000
0.00281250,0.07500000,1.00000000,1.00000000,0.00281250,0.07500000,1.00000000,1.00000000,1.00000000,0.00281250,0.07500000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00281250,0.07500000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,74.00000000,0.00100000,0.07400000
0.00288800,0.07600000,1.00000000,1.00000000,0.00288800,0.07600000,1.00000000,1.00000000,1.00000000,0.00288800,0.07600000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00288800,0.07600000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,75.00000000,0.00100000,0.07500000
0.00296450,0.07700000,1.00000000,1.00000000,0.00296450,0.07700000,1.00000000,1.00000000,1.00000000,0.00296450,0.07700000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00296450,0.07700000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,76.00000000,0.00100000,0.07600000
0.00304200,0.07800000,1.00000000,1.00000000,0.00304200,0.07800000,1.00000000,1.00000000,1.00000000,0.00304200,0.07800000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00304200,0.07800000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,77.00000000,0.00100000,0.07700000
0.00312050,0.07900000,1.00000000,1.00000000,0.00312050,0.07900000,1.00000000,1.00000000,1.00000000,0.00312050,0.07900000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00312050,0.07900000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,78.00000000,0.00100000,0.07800000
0.00320000,0.08000000,1.00000000,1.00000000,0.00320000,0.08000000,1.00000000,1.00000000,1.00000000,0.00320000,0.08000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00320000,0.08000000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,79.00000000,0.00100000,0.07900000
0.00328050,0.08100000,1.00000000,1.00000000,0.00328050,0.08100000,1.00000000,1.00000000,1.00000000,0.00328050,0.08100000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00328050,0.08100000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,80.00000000,0.00100000,0.08000000
0.00336200,0.08200000,1.00000000,1.00000000,0.00336200,0.08200000,1.00000000,1.00000000,1.00000000,0.00336200,0.08200000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00336200,0.08200000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,81.00000000,0.00100000,0.08100000
0.00344450,0.08300000,1.00000000,1.00000000,0.00344450,0.08300000,1.00000000,1.00000000,1.00000000,0.00344450,0.08300000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00344450,0.08300000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,82.00000000,0.00100000,0.08200000
0.00352800,0.08400000,1.00000000,1.00000000,0.00352800,0.08400000,1.00000000,1.00000000,1.00000000,0.00352800,0.08400000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00352800,0.08400000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,83.00000000,0.00100000,0.08300000
0.00361250,0.08500000,1.00000000,1.00000000,0.00361250,0.08500000,1.00000000,1.00000000,1.00000000,0.00361250,0.08500000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00361250,0.08500000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,84.00000000,0.00100000,0.08400000
